holding_code_raw,holding_name,sec_type,corp_code,common_ticker,etf_isin,match_rule,source
037710,광주신세계,stock,00220561,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
038390,레드캡투어,stock,00261355,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
038500,삼표시멘트,stock,00239639,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039030,이오테크닉스,stock,00246417,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039091,현대트랜시스48-1,,,,,,derived:etf_holding+company_master+PREF01N001
039130,하나투어,stock,00269940,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039200,오스코텍,stock,00263654,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039440,에스티아이,stock,00298340,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039490,키움증권,stock,00296290,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039492,키움증권20-2,,,,,,derived:etf_holding+company_master+PREF01N001
039570,HDC랩스,stock,00350312,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039840,디오,stock,00115931,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
039860,나노엔텍,stock,00230425,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
040200,금 현물 99.99_1Kg,,,,,,derived:etf_holding+company_master+PREF01N001
041020,폴라리스오피스,stock,00269852,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041190,우리기술투자,stock,00231664,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041510,에스엠,stock,00260930,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041650,상신브레이크,stock,00129642,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041830,인바디,stock,00269922,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041920,메디아나,stock,00273439,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
041960,코미팜,stock,00187415,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
042000,카페24,stock,00260879,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
042520,한스바이오메드,stock,00349060,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
042660,한화오션,stock,00111704,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
042700,한미반도체,stock,00161383,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
043150,바텍,stock,00264255,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
043260,성호전자,stock,00317210,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
044011,경기도2026-2,,,,,,derived:etf_holding+company_master+PREF01N001
044022,경기지역개발22-10,,,,,,derived:etf_holding+company_master+PREF01N001
044380,주연테크,stock,00269241,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
044450,KSS해운,stock,00160232,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
044490,태웅,stock,00186799,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
044820,코스맥스비티아이,stock,00219574,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
045100,한양이엔지,stock,00216762,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
045390,대아티아이,stock,00318316,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
046890,서울반도체,stock,00130763,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047040,대우건설,stock,00124540,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047050,포스코인터내셔널,stock,00124504,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047310,파워로직스,stock,00269612,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047400,유니온머티리얼,stock,00369833,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047810,한국항공우주,stock,00309503,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047811,한국항공우주산업30-1,,,,,,derived:etf_holding+company_master+PREF01N001
047820,초록뱀미디어,stock,00299464,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
047920,HLB제약,stock,00336817,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
048410,현대바이오,stock,00313649,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
048530,인트론바이오,stock,00292434,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
048550,SM C&C,stock,00185046,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
048870,시너지이노베이션,stock,00475985,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
048910,대원미디어,stock,00351807,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
049070,인탑스,stock,00226866,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
049800,우진플라임,stock,00303217,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
050890,쏠리드,stock,00364403,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051370,인터플렉스,stock,00369170,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051500,CJ프레시웨이,stock,00127954,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051600,한전KPS,stock,00159218,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051630,진양화학,stock,00347734,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051900,LG생활건강,stock,00356370,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051905,LG생활건강우,stock_pref,00356370,051900,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
051910,LG화학,stock,00356361,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
051911,LG화학58-1,,,,,,derived:etf_holding+company_master+PREF01N001
051913,LG화학57-3,,,,,,derived:etf_holding+company_master+PREF01N001
051915,LG화학우,stock_pref,00356361,051910,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
052400,코나아이,stock,00349732,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
052690,한전기술,stock,00159209,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
053030,바이넥스,stock,00216027,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
053210,스카이라이프,stock,00349097,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
053610,프로텍,stock,00325112,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
053690,한미글로벌,stock,00413523,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
053800,안랩,stock,00298270,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
054210,이랜텍,stock,00206659,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
054450,텔레칩스,stock,00423177,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
054950,제이브이엠,stock,00361381,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
055490,테이팩스,stock,00256955,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
055550,신한지주,stock,00382199,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
056080,유진로봇,stock,00234227,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
056190,SFA,stock,00358271,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058430,포스코스틸리온,stock,00155258,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058470,리노공업,stock,00369657,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058610,에스피지,stock,00220686,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058650,세아홀딩스,stock,00377610,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058730,다스코,stock,00353878,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058820,CMG제약,stock,00380429,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058850,KTcs,stock,00372882,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058860,KTis,stock,00372873,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
058970,엠로,stock,00396925,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
059090,미코,stock,00366942,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060005,국민은행4510이표일(03)3-30,,,,,,derived:etf_holding+company_master+PREF01N001
060007,국민은행4511이표일(03)1.5-24,,,,,,derived:etf_holding+company_master+PREF01N001
060150,인선이엔티,stock,00375931,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060250,NHN KCP,stock,00357740,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060280,큐렉소,stock,00356802,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060370,LS마린솔루션,stock,00225742,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060570,드림어스컴퍼니,stock,00364467,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060720,KH바텍,stock,00378628,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
060980,HL홀딩스,stock,00299002,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
061970,LB세미콘,stock,00412348,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
062040,산일전기,stock,00366438,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
063160,종근당바이오,stock,00390055,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
063170,서울옥션,stock,00410915,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
063621,한국서부발전77-1,,,,,,derived:etf_holding+company_master+PREF01N001
064260,다날,stock,00389970,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064290,인텍플러스,stock,00479787,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064311,한국남부발전84-1,,,,,,derived:etf_holding+company_master+PREF01N001
064350,현대로템,stock,00302926,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064400,LG씨엔에스,stock,00139834,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064550,바이오니아,stock,00326731,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064760,티씨케이,stock,00245472,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064800,포니링크,stock,00392691,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064850,에프앤가이드,stock,00331016,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064960,SNT모티브,stock,00398792,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
064981,한국남동발전71-1,,,,,,derived:etf_holding+company_master+PREF01N001
065350,신성델타테크,stock,00136226,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
065660,안트로젠,stock,00631837,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
065903,현대카드905-3,,,,,,derived:etf_holding+company_master+PREF01N001
065908,현대카드846-3,,,,,,derived:etf_holding+company_master+PREF01N001
066570,LG전자,stock,00401731,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
066575,LG전자우,stock_pref,00401731,066570,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
066970,엘앤에프,stock,00398701,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
067080,대화제약,stock,00210740,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
067160,SOOP,stock,00399694,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
067310,하나마이크론,stock,00445054,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
067830,세이브존I&C,stock,00422895,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
068050,팬엔터테인먼트,stock,00397191,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
068171,한국동서발전39-1,,,,,,derived:etf_holding+company_master+PREF01N001
068172,한국동서발전55-2,,,,,,derived:etf_holding+company_master+PREF01N001
068240,다원시스,stock,00523307,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
068270,셀트리온,stock,00413046,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
068290,삼성출판사,stock,00423690,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
068760,셀트리온제약,stock,00541349,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069080,웹젠,stock,00405320,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069260,TKG휴켐스,stock,00426086,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069460,대호에이엘,stock,00428729,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069500,KODEX 200,etf,,,KR7069500007,etf_ticker_exact,derived:etf_holding+company_master+PREF01N001
069620,대웅제약,stock,00427483,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069640,한세엠케이,stock,00357360,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069660,KIWOOM 200,etf,,,KR7069660009,etf_ticker_exact,derived:etf_holding+company_master+PREF01N001
069730,DSR제강,stock,00151298,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
069960,현대백화점,stock,00428251,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
070960,모나용평,stock,00365989,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071050,한국금융지주,stock,00432102,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071055,한국금융지주우,stock_pref,00432102,071050,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
071090,하이스틸,stock,00435312,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071320,지역난방공사,stock,00159698,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071840,롯데하이마트,stock,00158307,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071950,코아스,stock,00210856,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
071970,HD현대마린엔진,stock,00406046,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
072130,유엔젤,stock,00416654,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
072710,농심홀딩스,stock,00459871,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
073240,금호타이어,stock,00481454,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
073490,LIG아큐버,stock,00462121,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
074600,원익QnC,stock,00468374,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
075180,새론오토모티브,stock,00305668,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
075580,세진중공업,stock,00415628,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
077360,덕산하이메탈,stock,00471068,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
077500,유니퀘스트,stock,00414601,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
077970,STX엔진,stock,00480455,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078000,텔코웨어,stock,00361488,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078150,HB테크놀러지,stock,00255275,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078160,메디포스트,stock,00453929,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078340,컴투스,stock,00476498,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078520,에이블씨엔씨,stock,00400857,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078600,대주전자재료,stock,00177816,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
078930,GS,stock,00500254,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079160,CJ CGV,stock,00303873,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079311,JB 우리캐피탈556-1,,,,,,derived:etf_holding+company_master+PREF01N001
079315,JB 우리캐피탈562-1,,,,,,derived:etf_holding+company_master+PREF01N001
079370,제우스,stock,00442570,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079430,현대리바트,stock,00300548,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079550,LIG디펜스앤에어로스페이스,stock,00503668,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079900,전진건설로봇,stock,00372129,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079940,가비아,stock,00506294,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
079980,휴비스,stock,00362238,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
080160,모두투어,stock,00456218,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
080220,제주반도체,stock,00447487,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
080580,오킨스전자,stock,00543107,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
081000,일진다이아,stock,00508274,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
081660,미스토홀딩스,stock,00195229,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
082270,젬백스,stock,00492894,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
082640,동양생명,stock,00117267,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
082740,한화엔진,stock,00361008,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
082920,비츠로셀,stock,00154718,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
083310,엘오티베큠,stock,00484682,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
083420,그린케미칼,stock,00454946,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
083450,GST,stock,00540863,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
083650,비에이치아이,stock,00409788,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
083930,아바코,stock,00442145,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084010,대한제강,stock,00113225,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084110,휴온스글로벌,stock,00228059,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084370,유진테크,stock,00531014,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084670,동양고속,stock,00540641,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084680,이월드,stock,00540605,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084690,대상홀딩스,stock,00539274,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084850,아이티엠반도체,stock,00579980,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
084870,TBH글로벌,stock,00409672,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
085310,엔케이,stock,00172228,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
085620,미래에셋생명,stock,00112332,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
085660,차바이오텍,stock,00525679,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
085670,뉴프렉스,stock,00493510,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
085910,네오티스,stock,00447928,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086280,현대글로비스,stock,00360595,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086390,유니테스트,stock,00540447,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086450,동국제약,stock,00114808,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086520,에코프로,stock,00536541,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086790,하나금융지주,stock,00547583,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086820,바이오솔루션,stock,00560982,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086890,이수앱지스,stock,00526872,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086900,메디톡스,stock,00580199,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
086980,쇼박스,stock,00303794,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
087010,펩트론,stock,00415868,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
088260,이리츠코크렙,stock,00544452,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
088350,한화생명,stock,00113058,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
088790,진도,stock,00557933,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
088980,맥쿼리인프라,stock,00435297,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089010,켐트로닉스,stock,00371485,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089030,테크윙,stock,00535676,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089470,HDC현대EP,stock,00357935,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089590,제주항공,stock,00555874,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089860,롯데렌탈,stock,00545716,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089890,코세스,stock,00365934,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089970,브이엠,stock,00544577,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
089980,상아프론테크,stock,00181299,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090080,평화산업,stock,00573579,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090350,노루페인트,stock,00583442,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090360,로보스타,stock,00536523,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090370,메타랩스,stock,00442835,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090430,아모레퍼시픽,stock,00583424,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090435,아모레퍼시픽우,stock_pref,00583424,090430,,pref_suffix_to_common,derived:etf_holding+company_master+PREF01N001
090460,비에이치,stock,00447609,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
090710,휴림로봇,stock,00540429,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
091120,이엠텍,stock,00541163,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
091160,KODEX 반도체,etf,,,KR7091160002,etf_ticker_exact,derived:etf_holding+company_master+PREF01N001
091580,상신이디피,stock,00480783,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
091700,파트론,stock,00490151,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
091810,트리니티항공,stock,00671376,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092200,디아이씨,stock,00112165,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092220,KEC,stock,00589127,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092230,KPX홀딩스,stock,00587466,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092440,기신정기,stock,00106614,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092780,DYP,stock,00117726,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
092790,넥스틸,stock,00220613,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
093050,LF,stock,00593032,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
093190,빅솔론,stock,00478900,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
093240,형지엘리트,stock,00441243,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
093320,케이아이엔엑스,stock,00603348,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
093370,후성,stock,00595191,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
094170,동운아나텍,stock,00695969,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
094280,효성ITX,stock,00414850,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
094360,칩스앤미디어,stock,00579971,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
094800,맵스리얼티,stock,00600013,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
094820,일진파워,stock,00485177,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095340,ISC,stock,00572905,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095500,미래나노텍,stock,00526836,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095570,AJ네트웍스,stock,00365387,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095610,테스,stock,00524421,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095660,네오위즈,stock,00628860,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095700,제넥신,stock,00545929,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095720,웅진씽크빅,stock,00628189,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
095924,현대커머셜568-4,,,,,,derived:etf_holding+company_master+PREF01N001
095928,현대커머셜562-4,,,,,,derived:etf_holding+company_master+PREF01N001
096530,씨젠,stock,00788773,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
096760,JW홀딩스,stock,00632304,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
096770,SK이노베이션,stock,00631518,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
097230,HJ중공업,stock,00633835,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
097247,엔에이치농협캐피탈261-7,,,,,,derived:etf_holding+company_master+PREF01N001
097520,엠씨넥스,stock,00564562,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
097950,CJ제일제당,stock,00635134,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
098070,한텍,stock,00404941,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
098460,고영,stock,00579999,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
099190,아이센스,stock,00550994,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
099320,쎄트렉아이,stock,00449254,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
099430,바이오플러스,stock,00636656,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
099440,스맥,stock,00580056,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100090,SK오션플랜트,stock,00480367,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100120,뷰웍스,stock,00609324,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100130,동국S&C,stock,00415594,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100220,비상교육,stock,00520887,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100250,진양홀딩스,stock,00646732,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100790,미래에셋벤처투자,stock,00340096,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
100840,SNT에너지,stock,00648721,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101140,인바이오젠,stock,00652423,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101160,월덱스,stock,00580065,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101360,에코앤드림,stock,00619640,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101490,에스앤에스텍,stock,00411048,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101530,해태제과식품,stock,00428321,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101730,위메이드맥스,stock,00643656,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
101970,우양에이치씨,stock,00450931,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
102110,TIGER 200,etf,,,KR7102110004,etf_ticker_exact,derived:etf_holding+company_master+PREF01N001
102120,어보브반도체,stock,00591441,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
102260,동성케미컬,stock,00679314,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
102460,이연제약,stock,00145598,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
102710,이엔에프테크놀로지,stock,00530185,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
102940,코오롱생명과학,stock,00525642,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
103140,풍산,stock,00684714,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
103590,일진전기,stock,00683469,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
104700,한국철강,stock,00687711,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
104830,원익머트리얼즈,stock,00623661,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
105190,ACE 200,etf,,,KR7105190003,etf_ticker_exact,derived:etf_holding+company_master+PREF01N001
105560,KB금융,stock,00688996,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
105630,한세실업,stock,00728638,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
105840,우진,stock,00173944,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
107590,미원홀딩스,stock,00706715,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
107640,한중엔시에스,stock,00474588,,,stock_code_exact,derived:etf_holding+company_master+PREF01N001
