store,schema,table,table_description,grain,source_file,row_count,column_order,column_name,column_description,data_type,nullable,primary_key,foreign_key,unit,as_of_basis,source_priority,transformation_rule,quality_rule,implementation_status
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,39,pd_nm,정식 상품명,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,40,pd_sale_yn,확인할 수 없음,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,41,pd_trd_ccy,통화 단위,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,42,pd_tr_yn,확인할 수 없음,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,43,pd_us_cik,확인할 수 없음,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,44,ru_mkt_price,현재가,numeric,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,45,ru_mkt_volume,확인할 수 없음,numeric,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,46,wu_core_yn,확인할 수 없음,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,47,wu_inv_ast_type,투자자산 유형,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,48,wu_inv_rgn,투자지역,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,etf_gl_master,해외 ETF·ETN 원본 마스터,상품 1건/행,data/csv/PREF02N001_etf_gl_master_20260711.csv,5646,49,wu_upt_dt,확인할 수 없음,text,Y,N,,,2026-06-14 (NAV; 종가는 행별 기준일),organizer,원본 CSV 무변경 적재,문장형 sentinel은 NULL 취급 필요,빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,1,bmrk_eng_nm,벤치마크영문명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,2,bmrk_nm,벤치마크명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,3,curr_cd,통화코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,4,exchdg_yn,환헤지여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,5,fd_estb_ctry_cd,펀드설립국가코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,6,fd_ivst_rgn_desc,펀드투자지역구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,7,fd_mm18_ern_r,펀드 18개월수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,8,fd_mm1_ern_r,펀드 1개월수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,9,fd_mm3_ern_r,펀드 3개월수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,10,fd_mm6_ern_r,펀드 6개월수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,11,fd_nast_suma,펀드 순자산,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,12,fd_set_pcd,펀드설정유형코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,13,fd_wk1_ern_r,펀드 1주일수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,14,fd_yr1_ern_r,펀드 1년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,15,fd_yr2_ern_r,펀드 2년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,16,fd_yr3_ern_r,펀드 3년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,17,fd_yr5_ern_r,펀드 5년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,18,frc_bpr_itm_yn,외화기준가종목여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,19,fss_itm_no,금융감독원종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,20,hdge_fd_yn,헤지펀드여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,21,int_dvd_desc,이자배당구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,22,itm_abrv_nm,종목약어명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,23,itm_eabrv_nm,종목영문약어명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,24,itm_eng_nm,종목영문명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,25,itm_nm,종목명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,26,itm_no,종목번호,text,N,Y,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,27,kofia_fd_ccd,금융투자협회펀드분류코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,28,ksd_itm_no,예탁원종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,29,mtco_itm_no,운용사종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,30,ofsfd_yn,역외펀드여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,31,or_attr_desc,운용속성구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,32,or_co_xtn_itt_cd,운용회사대외기관코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,33,ovrs_fd_desc,해외펀드구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,34,pers_corp_desc,개인법인구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,35,pfiv_sale_cntl_tcd,전문투자자판매제어구분코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,36,prfd_attr_cd,펀드별속성코드,text,N,Y,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,37,prvo_fd_desc,사모펀드구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,38,prvo_pbff_desc,사모/공모구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,39,rptt_ksd_itm_no,대표예탁원종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,40,sale_yn,판매여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,41,std_itm_no,표준종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,42,thco_sale_yn,당사판매여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,43,trusc_xtn_itt_cd,수탁회사대외기관코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,44,zrin_fd_ivst_risk_gcd,제로인펀드투자위험등급코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,raw,fund_pub_master,공모펀드 원본 마스터,펀드-속성코드 1건/행,data/csv/PRFD01N001_fund_pub_master_20260711.csv,95618,45,zrin_fd_ivst_risk_grd_nm,제로인펀드투자위험등급명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),organizer,원본 CSV 무변경 적재,"PK=(itm_no,prfd_attr_cd); itm_no='""' 깨진 1행 제외",빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,1,pd_no,확인할 수 없음,text,N,Y,raw.bond_kr_master.pd_no,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,2,evco_grd_count,확인할 수 없음,integer,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,3,evco_grd_agree,확인할 수 없음,text,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,4,crd_grd_norm,온톨로지 신용등급,text,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,5,crd_grd_rank,신용등급 서열,integer,Y,N,,rank,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,6,crd_grd_source,확인할 수 없음,text,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,7,remaining_days,잔존일수,integer,Y,N,,day,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,8,maturity_bucket,만기구분,text,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,9,is_krw,확인할 수 없음,boolean,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,10,has_sale_info,확인할 수 없음,boolean,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,11,is_sellable,확인할 수 없음,boolean,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,bond_kr_enriched,채권 등급·잔존만기·판매가능 파생,채권 1건/행,data/enriched/bond_kr_enriched.csv,42394,12,source,확인할 수 없음,text,Y,N,,,2026-07-11 (잔존만기 재계산),derived_from_organizer,채권 원본에서 결정적으로 파생,pd_no PK/FK; 등급 rank 1~19,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,1,pd_itm_no,상품번호,text,N,Y,raw.etf_kr_master.pd_itm_no,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
